Date,Hour,Load
2/15/2008,15,105.5
2/15/2008,16,105.1
2/15/2008,17,108.9
2/15/2008,18,121.1
2/15/2008,19,144.1
2/15/2008,20,148.2
2/15/2008,21,149.3
2/15/2008,22,147.3
2/15/2008,23,141
2/15/2008,24,131.6
2/16/2008,1,123.7
2/16/2008,2,118.5
2/16/2008,3,115.8
2/16/2008,4,115.8
2/16/2008,5,119.4
2/16/2008,6,126.4
2/16/2008,7,136.4
2/16/2008,8,148.9
2/16/2008,9,157.6
2/16/2008,10,154.5
2/16/2008,11,143.7
2/16/2008,12,132.9
2/16/2008,13,125
2/16/2008,14,117.7
2/16/2008,15,112.6
2/16/2008,16,112.7
2/16/2008,17,117.4
2/16/2008,18,133.4
2/16/2008,19,157.7
2/16/2008,20,164.9
2/16/2008,21,168.4
2/16/2008,22,168.1
2/16/2008,23,164.2
2/16/2008,24,158.1
2/17/2008,1,153.2
2/17/2008,2,151.6
2/17/2008,3,151.6
2/17/2008,4,152.8
2/17/2008,5,155.5
2/17/2008,6,160.4
2/17/2008,7,167
2/17/2008,8,174.4
2/17/2008,9,175.6
2/17/2008,10,166.3
2/17/2008,11,148
2/17/2008,12,132.2
2/17/2008,13,125.1
2/17/2008,14,117.7
2/17/2008,15,111.3
2/17/2008,16,105.9
2/17/2008,17,106.8
2/17/2008,18,112.4
2/17/2008,19,124.8
2/17/2008,20,127.2
2/17/2008,21,123.2
2/17/2008,22,115.4
2/17/2008,23,105
2/17/2008,24,93.9
2/18/2008,1,85.2
2/18/2008,2,80.7
2/18/2008,3,78.2
2/18/2008,4,77.6
2/18/2008,5,79.9
2/18/2008,6,87.3
2/18/2008,7,101.5
2/18/2008,8,106.7
2/18/2008,9,107.8
2/18/2008,10,109.3
2/18/2008,11,109.5
2/18/2008,12,109.8
2/18/2008,13,107.6
2/18/2008,14,103.7
2/18/2008,15,101.5
2/18/2008,16,100.1
2/18/2008,17,102.4
2/18/2008,18,106.3
2/18/2008,19,126.2
2/18/2008,20,129.8
2/18/2008,21,126.2
2/18/2008,22,120.6
2/18/2008,23,111.5
2/18/2008,24,102.7
2/19/2008,1,98.5
2/19/2008,2,99.6
2/19/2008,3,103.3
2/19/2008,4,110.6
2/19/2008,5,121.7
2/19/2008,6,143.2
2/19/2008,7,175.2
2/19/2008,8,175.6
2/19/2008,9,154.4
2/19/2008,10,139.4
2/19/2008,11,130.1
2/19/2008,12,124.3
2/19/2008,13,119.6
2/19/2008,14,115.5
2/19/2008,15,112.7
2/19/2008,16,114.1
2/19/2008,17,121.1
2/19/2008,18,137.2
2/19/2008,19,165.9
2/19/2008,20,171.8
2/19/2008,21,172.3
2/19/2008,22,168.1
2/19/2008,23,159.1
2/19/2008,24,148.9
2/20/2008,1,144.2
2/20/2008,2,145.2
2/20/2008,3,148.9
2/20/2008,4,153.8
2/20/2008,5,162.7
2/20/2008,6,178.7
2/20/2008,7,205.7
2/20/2008,8,200.5
2/20/2008,9,169
2/20/2008,10,147.5
2/20/2008,11,133.4
2/20/2008,12,121.7
2/20/2008,13,114.4
2/20/2008,14,109.6
2/20/2008,15,105.1
2/20/2008,16,104.7
2/20/2008,17,109.6
2/20/2008,18,122.3
2/20/2008,19,147.4
2/20/2008,20,151.2
2/20/2008,21,149.9
2/20/2008,22,146.6
2/20/2008,23,139.9
2/20/2008,24,132
2/21/2008,1,130.2
2/21/2008,2,134.1
2/21/2008,3,140.1
2/21/2008,4,148.3
2/21/2008,5,160.7
2/21/2008,6,180.8
2/21/2008,7,211.1
2/21/2008,8,211.5
2/21/2008,9,195.8
2/21/2008,10,184
2/21/2008,11,170.9
2/21/2008,12,158.6
2/21/2008,13,150.1
2/21/2008,14,148
2/21/2008,15,149.3
2/21/2008,16,156.8
2/21/2008,17,169.1
2/21/2008,18,188.5
2/21/2008,19,209.9
2/21/2008,20,212.1
2/21/2008,21,207.7
2/21/2008,22,198.4
2/21/2008,23,184.7
2/21/2008,24,172.4
2/22/2008,1,164.6
2/22/2008,2,160.5
2/22/2008,3,158.3
2/22/2008,4,158.6
2/22/2008,5,161.8
2/22/2008,6,172
2/22/2008,7,193.2
2/22/2008,8,192
2/22/2008,9,180.4
2/22/2008,10,174.9
2/22/2008,11,172.5
2/22/2008,12,167.9
2/22/2008,13,159.9
2/22/2008,14,152.9
2/22/2008,15,151.2
2/22/2008,16,153.1
2/22/2008,17,158.6
2/22/2008,18,166.9
2/22/2008,19,179.4
2/22/2008,20,177.4
2/22/2008,21,172.4
2/22/2008,22,165.7
2/22/2008,23,154.9
2/22/2008,24,144
2/23/2008,1,133.8
2/23/2008,2,128
2/23/2008,3,126.1
2/23/2008,4,124.6
2/23/2008,5,125.7
2/23/2008,6,130
2/23/2008,7,138.2
2/23/2008,8,146.6
2/23/2008,9,156.4
2/23/2008,10,159.1
2/23/2008,11,156.2
2/23/2008,12,151.2
2/23/2008,13,145.1
2/23/2008,14,137.5
2/23/2008,15,133.2
2/23/2008,16,132.1
2/23/2008,17,136.5
2/23/2008,18,143.9
2/23/2008,19,156.4
2/23/2008,20,158
2/23/2008,21,156.4
2/23/2008,22,154
2/23/2008,23,148.4
2/23/2008,24,141.8
2/24/2008,1,136.6
2/24/2008,2,136.7
2/24/2008,3,139.1
2/24/2008,4,142.8
2/24/2008,5,148.8
2/24/2008,6,157.9
2/24/2008,7,168.9
2/24/2008,8,183.2
2/24/2008,9,189.4
2/24/2008,10,178.5
2/24/2008,11,158.3
2/24/2008,12,140.4
2/24/2008,13,131.5
2/24/2008,14,124.1
2/24/2008,15,121.7
2/24/2008,16,123.2
2/24/2008,17,131.8
2/24/2008,18,145.9
2/24/2008,19,163.3
2/24/2008,20,170.1
2/24/2008,21,170.6
2/24/2008,22,166
2/24/2008,23,153.7
2/24/2008,24,144.5
2/25/2008,1,139.2
2/25/2008,2,139.5
2/25/2008,3,141.1
2/25/2008,4,143.6
2/25/2008,5,148.7
2/25/2008,6,161.9
2/25/2008,7,184.6
2/25/2008,8,181.4
2/25/2008,9,161.1
2/25/2008,10,144.3
2/25/2008,11,130.7
2/25/2008,12,121.8
2/25/2008,13,114.8
2/25/2008,14,110.1
2/25/2008,15,106.3
2/25/2008,16,105.2
2/25/2008,17,108.6
2/25/2008,18,120.3
2/25/2008,19,150.2
2/25/2008,20,161.9
2/25/2008,21,165.9
2/25/2008,22,162.1
2/25/2008,23,150.5
2/25/2008,24,139.9
2/26/2008,1,133
2/26/2008,2,130.7
2/26/2008,3,129.2
2/26/2008,4,129.3
2/26/2008,5,132.9
2/26/2008,6,144.3
2/26/2008,7,165.7
2/26/2008,8,161.1
2/26/2008,9,142.4
2/26/2008,10,132.6
2/26/2008,11,125.2
2/26/2008,12,118.7
2/26/2008,13,114.6
2/26/2008,14,116.4
2/26/2008,15,115.8
2/26/2008,16,115.9
2/26/2008,17,120.2
2/26/2008,18,126.6
2/26/2008,19,141.8
2/26/2008,20,144
2/26/2008,21,139.4
2/26/2008,22,130.3
2/26/2008,23,118.1
2/26/2008,24,107
2/27/2008,1,100.6
2/27/2008,2,100.2
2/27/2008,3,104.2
2/27/2008,4,111
2/27/2008,5,122.8
2/27/2008,6,142.8
2/27/2008,7,173.1
2/27/2008,8,173.3
2/27/2008,9,154.3
2/27/2008,10,142.9
2/27/2008,11,137.6
2/27/2008,12,138.8
2/27/2008,13,138.6
2/27/2008,14,135.7
2/27/2008,15,132.4
2/27/2008,16,134.4
2/27/2008,17,145.6
2/27/2008,18,165.1
2/27/2008,19,193.3
2/27/2008,20,200.8
2/27/2008,21,203.2
2/27/2008,22,201.1
2/27/2008,23,192.2
2/27/2008,24,183.6
2/28/2008,1,183
2/28/2008,2,186.7
2/28/2008,3,192
2/28/2008,4,199.1
2/28/2008,5,209.1
2/28/2008,6,227
2/28/2008,7,252.9
2/28/2008,8,243.1
2/28/2008,9,218.3
2/28/2008,10,200.6
2/28/2008,11,187.2
2/28/2008,12,174.4
2/28/2008,13,162.4
2/28/2008,14,153
2/28/2008,15,146.4
2/28/2008,16,143.9
2/28/2008,17,150.4
2/28/2008,18,169.2
2/28/2008,19,203.9
2/28/2008,20,218.2
2/28/2008,21,222.5
2/28/2008,22,219.5
2/28/2008,23,208
2/28/2008,24,196.7
2/29/2008,1,192.9
2/29/2008,2,194
2/29/2008,3,196.9
2/29/2008,4,201.7
2/29/2008,5,209.3
2/29/2008,6,222.5
2/29/2008,7,244.3
2/29/2008,8,236.8
2/29/2008,9,200.1
2/29/2008,10,171.3
2/29/2008,11,152.4
2/29/2008,12,138.3
2/29/2008,13,127
2/29/2008,14,118.6
2/29/2008,15,113.1
2/29/2008,16,111.9
2/29/2008,17,118.4
2/29/2008,18,133.7
2/29/2008,19,159.5
2/29/2008,20,167.6
2/29/2008,21,169.8
2/29/2008,22,165.7
2/29/2008,23,155.7
2/29/2008,24,144.2
3/1/2008,1,135.2
3/1/2008,2,130.9
3/1/2008,3,129.4
3/1/2008,4,128.5
3/1/2008,5,130.5
3/1/2008,6,135.9
3/1/2008,7,144.4
3/1/2008,8,152.1
3/1/2008,9,152
3/1/2008,10,146.4
3/1/2008,11,136.2
3/1/2008,12,125.9
3/1/2008,13,117.4
3/1/2008,14,110.4
3/1/2008,15,105.1
3/1/2008,16,102.1
3/1/2008,17,102.8
3/1/2008,18,109
3/1/2008,19,126.9
3/1/2008,20,134.6
3/1/2008,21,137.5
3/1/2008,22,137.8
3/1/2008,23,135.5
3/1/2008,24,130.9
3/2/2008,1,128.3
3/2/2008,2,129.6
3/2/2008,3,131.9
3/2/2008,4,137.6
3/2/2008,5,144.2
3/2/2008,6,154.4
3/2/2008,7,166.4
3/2/2008,8,179
3/2/2008,9,175.7
3/2/2008,10,161.6
3/2/2008,11,142
3/2/2008,12,125.1
3/2/2008,13,117
3/2/2008,14,111.1
3/2/2008,15,106.7
3/2/2008,16,103.2
3/2/2008,17,104.3
3/2/2008,18,111.2
3/2/2008,19,133.7
3/2/2008,20,148.2
3/2/2008,21,154.6
3/2/2008,22,152.4
3/2/2008,23,144
3/2/2008,24,136.1
3/3/2008,1,133.4
3/3/2008,2,134.8
3/3/2008,3,139.2
3/3/2008,4,145.4
3/3/2008,5,154.2
3/3/2008,6,171
3/3/2008,7,195.8
3/3/2008,8,182.8
3/3/2008,9,150.3
3/3/2008,10,128.6
3/3/2008,11,115.2
3/3/2008,12,106.9
3/3/2008,13,100.6
3/3/2008,14,97.6
3/3/2008,15,94.6
3/3/2008,16,94.6
3/3/2008,17,97.7
3/3/2008,18,103.1
3/3/2008,19,123.5
3/3/2008,20,131.2
3/3/2008,21,128.3
3/3/2008,22,120.1
3/3/2008,23,107.8
3/3/2008,24,95.1
3/4/2008,1,88.1
3/4/2008,2,85.3
3/4/2008,3,85.1
3/4/2008,4,86
3/4/2008,5,90.2
3/4/2008,6,103.3
3/4/2008,7,125.6
3/4/2008,8,122.1
3/4/2008,9,108.5
3/4/2008,10,103.7
3/4/2008,11,99.1
3/4/2008,12,97.4
3/4/2008,13,96.3
3/4/2008,14,94.7
3/4/2008,15,94
3/4/2008,16,94.3
3/4/2008,17,99.2
3/4/2008,18,106.9
3/4/2008,19,125.1
3/4/2008,20,128.8
3/4/2008,21,122.6
3/4/2008,22,112.6
3/4/2008,23,99.9
3/4/2008,24,88.1
3/5/2008,1,79.5
3/5/2008,2,74.7
3/5/2008,3,72.5
3/5/2008,4,73.3
3/5/2008,5,77.2
3/5/2008,6,88.8
3/5/2008,7,111.5
3/5/2008,8,112.7
3/5/2008,9,104.5
3/5/2008,10,101.4
3/5/2008,11,99.3
3/5/2008,12,98.4
3/5/2008,13,96.4
3/5/2008,14,95.5
3/5/2008,15,94.2
3/5/2008,16,93.5
3/5/2008,17,96.7
3/5/2008,18,101.2
3/5/2008,19,119
3/5/2008,20,127.2
3/5/2008,21,126
3/5/2008,22,121.5
3/5/2008,23,112.3
3/5/2008,24,102.8
3/6/2008,1,97.9
3/6/2008,2,98.2
3/6/2008,3,100.2
3/6/2008,4,104.3
3/6/2008,5,112.6
3/6/2008,6,131.2
3/6/2008,7,158.9
3/6/2008,8,154.1
3/6/2008,9,133.3
3/6/2008,10,119.6
3/6/2008,11,108.9
3/6/2008,12,102.9
3/6/2008,13,98.4
3/6/2008,14,96.3
3/6/2008,15,94
3/6/2008,16,93.6
3/6/2008,17,96.6
3/6/2008,18,101.4
3/6/2008,19,120.6
3/6/2008,20,131.4
3/6/2008,21,130.2
3/6/2008,22,125.5
3/6/2008,23,115
3/6/2008,24,105.1
3/7/2008,1,99.2
3/7/2008,2,98.3
3/7/2008,3,99.6
3/7/2008,4,102.3
3/7/2008,5,108.1
3/7/2008,6,122.1
3/7/2008,7,145.4
3/7/2008,8,146
3/7/2008,9,134.1
3/7/2008,10,129
3/7/2008,11,125.9
3/7/2008,12,123.7
3/7/2008,13,121.4
3/7/2008,14,117.7
3/7/2008,15,113.4
3/7/2008,16,112.6
3/7/2008,17,115.7
3/7/2008,18,118.5
3/7/2008,19,127.5
3/7/2008,20,126.1
3/7/2008,21,120
3/7/2008,22,112.9
3/7/2008,23,104.1
3/7/2008,24,94.7
3/8/2008,1,86.5
3/8/2008,2,81.7
3/8/2008,3,79.1
3/8/2008,4,77.7
3/8/2008,5,78.5
3/8/2008,6,80.7
3/8/2008,7,85.6
3/8/2008,8,94.3
3/8/2008,9,105.2
3/8/2008,10,112.4
3/8/2008,11,114.4
3/8/2008,12,112.9
3/8/2008,13,109.7
3/8/2008,14,105
3/8/2008,15,101.4
3/8/2008,16,100.7
3/8/2008,17,102.9
3/8/2008,18,112.7
3/8/2008,19,134.2
3/8/2008,20,147
3/8/2008,21,152.8
3/8/2008,22,154.3
3/8/2008,23,152.2
3/8/2008,24,148.5
3/9/2008,1,143.1
3/9/2008,2,142.7
3/9/2008,3,142.2
3/9/2008,4,145.3
3/9/2008,5,149.5
3/9/2008,6,156.7
3/9/2008,7,166.8
3/9/2008,8,180.7
3/9/2008,9,192.9
3/9/2008,10,191.9
3/9/2008,11,178.5
3/9/2008,12,160.5
3/9/2008,13,147.4
3/9/2008,14,136.8
3/9/2008,15,127.3
3/9/2008,16,118.1
3/9/2008,17,113
3/9/2008,18,112.2
3/9/2008,19,117.8
3/9/2008,20,140.2
3/9/2008,21,160.8
3/9/2008,22,168.1
3/9/2008,23,163.6
3/9/2008,24,154.5
3/10/2008,1,149
3/10/2008,2,149.3
3/10/2008,3,152.3
3/10/2008,4,157.3
3/10/2008,5,165.4
3/10/2008,6,180.1
3/10/2008,7,204.7
3/10/2008,8,208.1
3/10/2008,9,184.4
3/10/2008,10,161.6
3/10/2008,11,143.1
3/10/2008,12,128.4
3/10/2008,13,117.2
3/10/2008,14,109.6
3/10/2008,15,103.8
3/10/2008,16,100.1
3/10/2008,17,101.7
3/10/2008,18,104.7
3/10/2008,19,114
3/10/2008,20,135.2
3/10/2008,21,148.5
3/10/2008,22,146.7
3/10/2008,23,136.7
3/10/2008,24,123.9
3/11/2008,1,115.3
3/11/2008,2,111.8
3/11/2008,3,111.2
3/11/2008,4,112.8
3/11/2008,5,120
3/11/2008,6,136.3
3/11/2008,7,166.1
3/11/2008,8,170.8
3/11/2008,9,151.7
3/11/2008,10,134.1
3/11/2008,11,120.9
3/11/2008,12,111.4
3/11/2008,13,104.8
3/11/2008,14,100.1
3/11/2008,15,97.4
3/11/2008,16,96.5
3/11/2008,17,99.2
3/11/2008,18,104.4
3/11/2008,19,112.4
3/11/2008,20,128.6
3/11/2008,21,138.3
3/11/2008,22,132.6
3/11/2008,23,122.2
3/11/2008,24,109
3/12/2008,1,100.8
3/12/2008,2,97.7
3/12/2008,3,97.7
3/12/2008,4,100.6
3/12/2008,5,107.1
3/12/2008,6,121.7
3/12/2008,7,149.6
3/12/2008,8,153.7
3/12/2008,9,137.2
3/12/2008,10,125.4
3/12/2008,11,117.2
3/12/2008,12,110
3/12/2008,13,104.1
3/12/2008,14,100.6
3/12/2008,15,97.6
3/12/2008,16,96.1
3/12/2008,17,98
3/12/2008,18,100.4
3/12/2008,19,106
3/12/2008,20,120.1
3/12/2008,21,132.1
3/12/2008,22,130.8
3/12/2008,23,123
3/12/2008,24,112.8
3/13/2008,1,107.2
3/13/2008,2,107.5
3/13/2008,3,110
3/13/2008,4,114.7
3/13/2008,5,122.4
3/13/2008,6,139.4
3/13/2008,7,168.8
3/13/2008,8,170.7
3/13/2008,9,149.8
3/13/2008,10,130.4
3/13/2008,11,116.2
3/13/2008,12,107.2
3/13/2008,13,101
3/13/2008,14,98.3
3/13/2008,15,96.5
3/13/2008,16,96.2
3/13/2008,17,98.3
3/13/2008,18,100.4
3/13/2008,19,104.2
3/13/2008,20,118.4
3/13/2008,21,126.9
3/13/2008,22,121
3/13/2008,23,108.6
3/13/2008,24,94.3
3/14/2008,1,84.5
3/14/2008,2,80.8
3/14/2008,3,80
3/14/2008,4,81.7
3/14/2008,5,86.8
3/14/2008,6,100.8
3/14/2008,7,127.4
3/14/2008,8,132.3
3/14/2008,9,121.5
3/14/2008,10,117.1
3/14/2008,11,111.6
3/14/2008,12,106.7
3/14/2008,13,102.2
3/14/2008,14,97.4
3/14/2008,15,95.3
3/14/2008,16,94.1
3/14/2008,17,95.4
3/14/2008,18,96.5
3/14/2008,19,99.8
3/14/2008,20,110.2
3/14/2008,21,117.5
3/14/2008,22,113.8
3/14/2008,23,106.6
3/14/2008,24,96.6
3/15/2008,1,88
3/15/2008,2,83.3
3/15/2008,3,81.7
3/15/2008,4,81.8
3/15/2008,5,84.1
3/15/2008,6,88.9
3/15/2008,7,97.9
3/15/2008,8,107.8
3/15/2008,9,115.6
3/15/2008,10,114.9
3/15/2008,11,110.7
3/15/2008,12,106.6
3/15/2008,13,103.2
3/15/2008,14,100.5
3/15/2008,15,98.5
3/15/2008,16,97.7
3/15/2008,17,98.8
3/15/2008,18,100
3/15/2008,19,105.2
3/15/2008,20,115.9
3/15/2008,21,117.3
3/15/2008,22,113.4
3/15/2008,23,106.7
3/15/2008,24,99.1
3/16/2008,1,90.3
3/16/2008,2,85.8
3/16/2008,3,84.5
3/16/2008,4,84.8
3/16/2008,5,87.3
3/16/2008,6,92.4
3/16/2008,7,101.5
3/16/2008,8,116.3
3/16/2008,9,137.7
3/16/2008,10,147.6
3/16/2008,11,141.3
3/16/2008,12,131.9
3/16/2008,13,128.4
3/16/2008,14,124.3
3/16/2008,15,117.8
3/16/2008,16,111.5
3/16/2008,17,108.7
3/16/2008,18,108.7
3/16/2008,19,111.2
3/16/2008,20,127
3/16/2008,21,141.7
3/16/2008,22,141.5
3/16/2008,23,132.9
3/16/2008,24,123.8
3/17/2008,1,119
3/17/2008,2,119.6
3/17/2008,3,123.2
3/17/2008,4,129.1
3/17/2008,5,139.2
3/17/2008,6,158.4
3/17/2008,7,189.5
3/17/2008,8,192.3
3/17/2008,9,172.8
3/17/2008,10,160.4
3/17/2008,11,148
3/17/2008,12,137.1
3/17/2008,13,128
3/17/2008,14,120.6
3/17/2008,15,113.8
3/17/2008,16,109.8
3/17/2008,17,111.4
3/17/2008,18,115.9
3/17/2008,19,127.8
3/17/2008,20,150.5
3/17/2008,21,163.4
3/17/2008,22,160.2
3/17/2008,23,150.2
3/17/2008,24,139.7
3/18/2008,1,135.5
3/18/2008,2,136.6
3/18/2008,3,140.9
3/18/2008,4,147.2
3/18/2008,5,156
3/18/2008,6,173.5
3/18/2008,7,203.2
3/18/2008,8,203.3
3/18/2008,9,175.8
3/18/2008,10,153.1
3/18/2008,11,140.1
3/18/2008,12,129.7
3/18/2008,13,121.8
3/18/2008,14,117.4
3/18/2008,15,113.5
3/18/2008,16,113.2
3/18/2008,17,116.8
3/18/2008,18,122.7
3/18/2008,19,130.3
3/18/2008,20,143.9
3/18/2008,21,149.8
3/18/2008,22,141.4
3/18/2008,23,129
3/18/2008,24,112.8
3/19/2008,1,102.5
3/19/2008,2,97.8
3/19/2008,3,95.8
3/19/2008,4,95.7
3/19/2008,5,98.7
3/19/2008,6,109.6
3/19/2008,7,132.8
3/19/2008,8,131.2
3/19/2008,9,118.4
3/19/2008,10,110.8
3/19/2008,11,105.1
3/19/2008,12,101.9
3/19/2008,13,99.3
3/19/2008,14,97.8
3/19/2008,15,96.3
3/19/2008,16,97.6
3/19/2008,17,100.5
3/19/2008,18,104.5
3/19/2008,19,110.1
3/19/2008,20,121
3/19/2008,21,127.5
3/19/2008,22,119.9
3/19/2008,23,107.3
3/19/2008,24,93.1
3/20/2008,1,82.5
3/20/2008,2,78
3/20/2008,3,75.9
3/20/2008,4,74.9
3/20/2008,5,76.7
3/20/2008,6,85.2
3/20/2008,7,107.6
3/20/2008,8,113.4
3/20/2008,9,109.3
3/20/2008,10,108.9
3/20/2008,11,108.1
3/20/2008,12,107.5
3/20/2008,13,105.4
3/20/2008,14,103.1
3/20/2008,15,100.2
3/20/2008,16,99.5
3/20/2008,17,101
3/20/2008,18,103.8
3/20/2008,19,109.9
3/20/2008,20,125.3
3/20/2008,21,139.4
3/20/2008,22,139
3/20/2008,23,133.2
3/20/2008,24,123.5
3/21/2008,1,115.7
3/21/2008,2,114.4
3/21/2008,3,115.6
3/21/2008,4,120.1
3/21/2008,5,127.4
3/21/2008,6,141.1
3/21/2008,7,162.8
3/21/2008,8,174.4
3/21/2008,9,165.2
3/21/2008,10,148.4
3/21/2008,11,133.6
3/21/2008,12,121.7
3/21/2008,13,111.6
3/21/2008,14,105.1
3/21/2008,15,100.1
3/21/2008,16,98.1
3/21/2008,17,99.5
3/21/2008,18,101.1
3/21/2008,19,103.5
3/21/2008,20,114.6
3/21/2008,21,127
3/21/2008,22,127.3
3/21/2008,23,123.2
3/21/2008,24,115.3
3/22/2008,1,108.3
3/22/2008,2,103.6
3/22/2008,3,102.4
3/22/2008,4,102
3/22/2008,5,104.2
3/22/2008,6,109.7
3/22/2008,7,117.4
3/22/2008,8,127.3
3/22/2008,9,136
3/22/2008,10,133.5
3/22/2008,11,124.2
3/22/2008,12,114.4
3/22/2008,13,107.4
3/22/2008,14,103.4
3/22/2008,15,100.8
3/22/2008,16,100.7
3/22/2008,17,101.3
3/22/2008,18,103
3/22/2008,19,104.6
3/22/2008,20,114
3/22/2008,21,123
3/22/2008,22,119.9
3/22/2008,23,112.2
3/22/2008,24,103.6
3/23/2008,1,97.2
3/23/2008,2,94.2
3/23/2008,3,95.7
3/23/2008,4,99.7
3/23/2008,5,107
3/23/2008,6,119.4
3/23/2008,7,134.6
3/23/2008,8,153.2
3/23/2008,9,168.7
3/23/2008,10,166.4
3/23/2008,11,148.3
3/23/2008,12,128.9
3/23/2008,13,119.4
3/23/2008,14,112.7
3/23/2008,15,107.7
3/23/2008,16,103.2
3/23/2008,17,100.9
3/23/2008,18,100.7
3/23/2008,19,104.9
3/23/2008,20,124.7
3/23/2008,21,140.7
3/23/2008,22,141.9
3/23/2008,23,136.3
3/23/2008,24,128.4
3/24/2008,1,122.4
3/24/2008,2,122
3/24/2008,3,123.1
3/24/2008,4,125.7
3/24/2008,5,132
3/24/2008,6,144
3/24/2008,7,160
3/24/2008,8,168
3/24/2008,9,168.1
3/24/2008,10,165
3/24/2008,11,156.3
3/24/2008,12,145.9
3/24/2008,13,135.5
3/24/2008,14,127.7
3/24/2008,15,121.5
3/24/2008,16,118.8
3/24/2008,17,122.3
3/24/2008,18,130.3
3/24/2008,19,142.8
3/24/2008,20,162.7
3/24/2008,21,172.9
3/24/2008,22,167.9
3/24/2008,23,157.8
3/24/2008,24,145.9
3/25/2008,1,141.1
3/25/2008,2,141
3/25/2008,3,143.4
3/25/2008,4,148
3/25/2008,5,155.2
3/25/2008,6,169.4
3/25/2008,7,188.3
3/25/2008,8,194.2
3/25/2008,9,179.7
3/25/2008,10,163.7
3/25/2008,11,147.7
3/25/2008,12,135.9
3/25/2008,13,124.9
3/25/2008,14,116.5
3/25/2008,15,109.7
3/25/2008,16,105.6
3/25/2008,17,106
3/25/2008,18,110
3/25/2008,19,118.9
3/25/2008,20,138.2
3/25/2008,21,153.9
3/25/2008,22,153.6
3/25/2008,23,146.2
3/25/2008,24,134.4
3/26/2008,1,127.6
3/26/2008,2,125.9
3/26/2008,3,126.3
3/26/2008,4,127.9
3/26/2008,5,133.2
3/26/2008,6,145.7
3/26/2008,7,161.5
3/26/2008,8,163.3
3/26/2008,9,151.2
3/26/2008,10,140.7
3/26/2008,11,129.7
3/26/2008,12,118.5
3/26/2008,13,109.7
3/26/2008,14,104.9
3/26/2008,15,101.4
3/26/2008,16,98.8
3/26/2008,17,100.8
3/26/2008,18,103.7
3/26/2008,19,109.1
3/26/2008,20,119.4
3/26/2008,21,128.7
3/26/2008,22,122.3
3/26/2008,23,110.9
3/26/2008,24,98.2
3/27/2008,1,89.8
3/27/2008,2,87
3/27/2008,3,87.1
3/27/2008,4,90.2
3/27/2008,5,96
3/27/2008,6,108.6
3/27/2008,7,126.5
3/27/2008,8,132.4
3/27/2008,9,125.3
3/27/2008,10,117.4
3/27/2008,11,110.8
3/27/2008,12,106.1
3/27/2008,13,99.1
3/27/2008,14,99.6
3/27/2008,15,98.6
3/27/2008,16,98.6
3/27/2008,17,101.2
3/27/2008,18,103.7
3/27/2008,19,107.5
3/27/2008,20,115.6
3/27/2008,21,125.8
3/27/2008,22,119.6
3/27/2008,23,107.2
3/27/2008,24,93.5
3/28/2008,1,83.4
3/28/2008,2,78.4
3/28/2008,3,76.5
3/28/2008,4,76.7
3/28/2008,5,79.8
3/28/2008,6,88.6
3/28/2008,7,102.2
3/28/2008,8,108
3/28/2008,9,107.1
3/28/2008,10,106.6
3/28/2008,11,106.1
3/28/2008,12,104.5
3/28/2008,13,103
3/28/2008,14,102
3/28/2008,15,102.2
3/28/2008,16,103.8
3/28/2008,17,106.4
3/28/2008,18,108.4
3/28/2008,19,110.5
3/28/2008,20,116.5
3/28/2008,21,124.4
3/28/2008,22,118.9
3/28/2008,23,108.1
3/28/2008,24,96.8
3/29/2008,1,85.5
3/29/2008,2,79
3/29/2008,3,75.8
3/29/2008,4,75.6
3/29/2008,5,77.6
3/29/2008,6,83.2
3/29/2008,7,92.9
3/29/2008,8,106.4
3/29/2008,9,124.3
3/29/2008,10,135.6
3/29/2008,11,141.1
3/29/2008,12,143
3/29/2008,13,142.4
3/29/2008,14,139.7
3/29/2008,15,138
3/29/2008,16,138.3
3/29/2008,17,142.3
3/29/2008,18,147.6
3/29/2008,19,153.3
3/29/2008,20,161.8
3/29/2008,21,164.8
3/29/2008,22,160.1
3/29/2008,23,152
3/29/2008,24,141.7
3/30/2008,1,131.5
3/30/2008,2,125.4
3/30/2008,3,123.1
3/30/2008,4,122.9
3/30/2008,5,124.2
3/30/2008,6,128
3/30/2008,7,136.2
3/30/2008,8,147.9
3/30/2008,9,162.8
3/30/2008,10,170.4
3/30/2008,11,167.8
3/30/2008,12,162.9
3/30/2008,13,162.5
3/30/2008,14,161.4
3/30/2008,15,159.6
3/30/2008,16,157.5
3/30/2008,17,157.5
3/30/2008,18,158.4
3/30/2008,19,161.1
3/30/2008,20,167.3
3/30/2008,21,169.7
3/30/2008,22,159.4
3/30/2008,23,144.2
3/30/2008,24,129.8
3/31/2008,1,120.7
3/31/2008,2,115.3
3/31/2008,3,112.9
3/31/2008,4,113
3/31/2008,5,115.8
3/31/2008,6,126.1
3/31/2008,7,147.6
3/31/2008,8,145.8
3/31/2008,9,134.5
3/31/2008,10,127.2
3/31/2008,11,120.3
3/31/2008,12,115.8
3/31/2008,13,110.8
3/31/2008,14,106.7
3/31/2008,15,103.6
3/31/2008,16,102.3
3/31/2008,17,104.7
3/31/2008,18,108.9
3/31/2008,19,114.9
3/31/2008,20,124.1
3/31/2008,21,132.1
3/31/2008,22,124.5
3/31/2008,23,111.4
3/31/2008,24,96.7
4/1/2008,1,86.8
